"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"amiens","2","","","",""
"collecte","2","","","",""
"infographie","2","","","",""
"match","2","","","",""
"getty","2","","","",""
"transformées","2","","","",""
"acquis","2","","","",""
"spécifiques","2","","","",""
"spécialistes","2","","","",""
"moteur","2","","","",""
"initialement","2","","","",""
"dir","2","","","",""
"linéaire","2","","","",""
"favorisée","2","","","",""
"repères","2","","","",""
"relèvent","2","","","",""
"zoom","2","","","",""
"linéarité","2","","","",""
"perçoit","2","","","",""
"sauter","2","","","",""
"bloc","2","","","",""
"efficacité","2","","","",""
"enrichi","2","","","",""
"camp","2","","","",""
"parue","2","","","",""
"analysé","2","","","",""
"variables","2","","","",""
"due","2","","","",""
"inclination","2","","","",""
"rapides","2","","","",""
"profonde","2","","","",""
"mener","2","","","",""
"équivalente","2","","","",""
"informationnels","2","","","",""
"agissait","2","","","",""
"décroît","2","","","",""
"généralise","2","","","",""
"abstraction","2","","","",""
"dispositif","2","","","",""
"obtenu","2","","","",""
"score","2","","","",""
"attacher","2","","","",""
"issue","2","","","",""
"mentalement","2","","","",""
"hyperlien","2","","","",""
"animée","2","","","",""
"laissés","2","","","",""
"filière","2","","","",""
"roberto","2","","","",""
"alexandra","2","","","",""
"saemmer","2","","","",""
"disparaît","2","","","",""
"réagit","2","","","",""
"ludique","2","","","",""
"citent","2","","","",""
"zeit","2","","","",""
"die","2","","","",""
"écrite","2","","","",""
"retours","2","","","",""
"cohérente","2","","","",""
"collective","2","","","",""
"écrites","2","","","",""
"citons","2","","","",""
"anna","2","","","",""
"constituer","2","","","",""
"fidèle","2","","","",""
"empêcher","2","","","",""
"maraudes","2","","","",""
"emoji","2","","","",""
"double","2","","","",""
"bernhardt","2","","","",""
"notoriété","2","","","",""
"peuvent","2","","","",""
"houssonloge","2","","","",""
"pointée","2","","","",""
"doigt","2","","","",""
"débrouiller","2","","","",""
"effectuée","2","","","",""
"présentés","2","","","",""
"constats","2","","","",""
"trentaine","2","","","",""
"disparités","2","","","",""
"violetta","2","","","",""
"tintin","2","","","",""
"complémentaires","2","","","",""
"savante","2","","","",""
"majeur","2","","","",""
"émancipation","2","","","",""
"sensibiliser","2","","","",""
"imaginent","2","","","",""
"témoignage","2","","","",""
"académicien","2","","","",""
"opposé","2","","","",""
"volonté","2","","","",""
"capter","2","","","",""
"dispersion","2","","","",""
"attentive","2","","","",""
"concurrencée","2","","","",""
"discontinue","2","","","",""
"admettre","2","","","",""
"pessimistes","2","","","",""
"diable","2","","","",""
"pauvre","2","","","",""
"héroïne","2","","","",""
"optimiste","2","","","",""
"appeler","2","","","",""
"hyperloisir","2","","","",""
"superbe","2","","","",""
"glissement","2","","","",""
"appelait","2","","","",""
"humanités","2","","","",""
"technico","2","","","",""
"filières","2","","","",""
"prestigieuses","2","","","",""
"nécessitaient","2","","","",""
"distinguer","2","","","",""
"tri","2","","","",""
"saturation","2","","","",""
"dévalué","2","","","",""
"utilitaristes","2","","","",""
"diminuent","2","","","",""
"utilité","2","","","",""
"issus","2","","","",""
"vanschepdael","2","","","",""
"hermétiques","2","","","",""
"listes","2","","","",""
"confondre","2","","","",""
"finir","2","","","",""
"bovarysme","2","","","",""
"transversal","2","","","",""
"préoccupations","2","","","",""
"éducatives","2","","","",""
"épanouissement","2","","","",""
"fondamental","2","","","",""
"chair","2","","","",""
"challenge","2","","","",""
"compétition","2","","","",""
"maximum","2","","","",""
"sera","2","","","",""
"watch","2","","","",""
"v","2","","","",""
"federation","2","","","",""
"obligatoire","2","","","",""
"file","2","","","",""
"uploads","2","","","",""
"zero","2","","","",""
"ressource","2","","","",""
"dix","2","","","",""
"ira","2","","","",""
"no","2","","","",""
"openedition","2","","","",""
"cohabiter","2","","","",""
"weaver","2","","","",""
"envers","2","","","",""
"loussier","2","","","",""
"comme","2","","","",""
"par","2","","","",""
"rêver","2","","","",""
"schyns","2","","","",""
"inaction","2","","","",""
"rails","2","","","",""
"20minutes","2","","","",""
"tpvf9cb","2","","","",""
"fake","2","","","",""
"off","2","","","",""
"mint","2","","","",""
"précedentes","2","","","",""
"médecins","2","","","",""
"libéraux","2","","","",""
"précedents","2","","","",""
"fleur","2","","","",""
"retourner","2","","","",""
"maritimes","2","","","",""
"bouches","2","","","",""
"armor","2","","","",""
"finistère","2","","","",""
"atlantique","2","","","",""
"loiret","2","","","",""
"var","2","","","",""
"yvelines","2","","","",""
"sportune","2","","","",""
"bouygues","2","","","",""
"lastminute","2","","","",""
"tommy","2","","","",""
"hilfiger","2","","","",""
"21^e","2","","","",""
"puzzle","2","","","",""
"sudoku","2","","","",""
"9m","2","","","",""
"4m","2","","","",""
"320k","2","","","",""
"27k","2","","","",""
"8k","2","","","",""
"114k","2","","","",""
"engagements","2","","","",""
"team","2","","","",""
"métro","2","","","",""
"attendant","2","","","",""
"prévisions","2","","","",""
"réceptions","2","","","",""
"trimestre","2","","","",""
"diversifient","2","","","",""
"rédigé","2","","","",""
"carré","2","","","",""
"bibliothérapie","2","","","",""
"aides","2","","","",""
"observer","2","","","",""
"dessinent","2","","","",""
"étudie","2","","","",""
"devance","2","","","",""
"obtention","2","","","",""
"cités","2","","","",""
"bouleverser","2","","","",""
"souhaité","2","","","",""
"vis","2","","","",""
"pôle","2","","","",""
"comparaison","2","","","",""
"cd","2","","","",""
"rapprocher","2","","","",""
"marginale","2","","","",""
"téléchargez","2","","","",""
"intensifient","2","","","",""
"interrogé","2","","","",""
"10e","2","","","",""
"communiqués","2","","","",""
"sectoriels","2","","","",""
"ref","2","","","",""
"lex","2","","","",""
"adhérent","2","","","",""
"valide","2","","","",""
"cm2","2","","","",""
"fabrication","2","","","",""
"réussie","2","","","",""
"erreur","2","","","",""
"user","2","","","",""
"dépublication","2","","","",""
"etes","2","","","",""
"facultatif","2","","","",""
"prénom","2","","","",""
"sérielle","2","","","",""
"provoque","2","","","",""
"audiovisuelles","2","","","",""
"francois","2","","","",""
"tué","2","","","",""
"détester","2","","","",""
"prononcé","2","","","",""
"reconnaît","2","","","",""
"primaires","2","","","",""
"plongée","2","","","",""
"exigeants","2","","","",""
"enseigner","2","","","",""
"obligation","2","","","",""
"provoqué","2","","","",""
"japonaise","2","","","",""
"narration","2","","","",""
"sollicités","2","","","",""
"interrompus","2","","","",""
"cannibalisent","2","","","",""
"franc","2","","","",""
"collectivités","2","","","",""
"consacrés","2","","","",""
"10marsjelis","2","","","",""
"carreau","2","","","",""
"dur","2","","","",""
"verre","2","","","",""
"sonores","2","","","",""
"baromètres","2","","","",""
"silencedutemps","2","","","",""
"nelson","2","","","",""
"mandela","2","","","",""
"leopold","2","","","",""
"cheikh","2","","","",""
"anta","2","","","",""
"diop","2","","","",""
"quand","2","","","",""
"s1","2","","","",""
"camarade","2","","","",""
"cid","2","","","",""
"remarquer","2","","","",""
"comprennent","2","","","",""
"déclarant","2","","","",""
"rabaisser","2","","","",""
"déplore","2","","","",""
"vivante","2","","","",""
"effondre","2","","","",""
"combats","2","","","",""
"glisser","2","","","",""
"verte","2","","","",""
"grandis","2","","","",""
"précisé","2","","","",""
"lendemain","2","","","",""
"diedhiou","2","","","",""
"miser","2","","","",""
"participer","2","","","",""
"sérieusement","2","","","",""
"étapes","2","","","",""
"formateurs","2","","","",""
"souci","2","","","",""
"fasse","2","","","",""
"soulignant","2","","","",""
"sensibles","2","","","",""
"symboles","2","","","",""
"téléchargent","2","","","",""
"560x315","2","","","",""
"drapeau","2","","","",""
"edited","2","","","",""
"scaled","2","","","",""
"otage","2","","","",""
"haïti","2","","","",""
"meurt","2","","","",""
"agissons","2","","","",""
"gardez","2","","","",""
"stérile","2","","","",""
"capturfiles","2","","","",""
"mexicaine","2","","","",""
"télévisés","2","","","",""
"macky","2","","","",""
"at","2","","","",""
"coumba","2","","","",""
"gawlo","2","","","",""
"star","2","","","",""
"vibré","2","","","",""
"rythmes","2","","","",""
"révélation","2","","","",""
"observateur","2","","","",""
"pertinents","2","","","",""
"nav","2","","","",""
"back","2","","","",""
"décodeurs","2","","","",""
"browser","2","","","",""
"disparitions","2","","","",""
"cities","2","","","",""
"gaz","2","","","",""
"spectaculaire","2","","","",""
"suppressions","2","","","",""
"communiste","2","","","",""
"chenggang","2","","","",""
"xu","2","","","",""
"economiste","2","","","",""
"frontex","2","","","",""
"libyens","2","","","",""
"intercepter","2","","","",""
"migrants","2","","","",""
"editoriaux","2","","","",""
"notions","2","","","",""
"entretiens","2","","","",""
"parrains","2","","","",""
"échangisme","2","","","",""
"protectionniste","2","","","",""
"frachon","2","","","",""
"éditorialiste","2","","","",""
"régime","2","","","",""
"tue","2","","","",""
"minorités","2","","","",""
"légitimité","2","","","",""
"sepideh","2","","","",""
"farsi","2","","","",""
"blogueuse","2","","","",""
"musiques","2","","","",""
"uski","2","","","",""
"roti","2","","","",""
"inventeur","2","","","",""
"indienne","2","","","",""
"offensive","2","","","",""
"azimuts","2","","","",""
"wire","2","","","",""
"sotinel","2","","","",""
"déco","2","","","",""
"horlogerie","2","","","",""
"joaillerie","2","","","",""
"détox","2","","","",""
"légume","2","","","",""
"amande","2","","","",""
"galettes","2","","","",""
"grillés","2","","","",""
"mayonnaise","2","","","",""
"frites","2","","","",""
"maroilles","2","","","",""
"florent","2","","","",""
"ladeyn","2","","","",""
"reveal","2","","","",""
"pompe","2","","","",""
"boohooman","2","","","",""
"pandora","2","","","",""
"nordvpn","2","","","",""
"dubaï","2","","","",""
"visages","2","","","",""
"feuillatte","2","","","",""
"dégustation","2","","","",""
"whisky","2","","","",""
"écossais","2","","","",""
"boutiques","2","","","",""
"hôtels","2","","","",""
"mgallery","2","","","",""
"azou","2","","","",""
"17h14","2","","","",""
"déplorent","2","","","",""
"justesse","2","","","",""
"ridicule","2","","","",""
"apparence","2","","","",""
"cache","2","","","",""
"cendrars","2","","","",""
"conformisme","2","","","",""
"tolstoï","2","","","",""
"contente","2","","","",""
"nuance","2","","","",""
"trouvera","2","","","",""
"fauteuil","2","","","",""
"moralisateurs","2","","","",""
"meubles","2","","","",""
"courant","2","","","",""
"quʼa","2","","","",""
"répéter","2","","","",""
"rêve","2","","","",""
"battre","2","","","",""
"accepté","2","","","",""
"lʼamour","2","","","",""
"quʼun","2","","","",""
"quʼest","2","","","",""
"censés","2","","","",""
"quʼà","2","","","",""
"grandir","2","","","",""
"doutes","2","","","",""
"souffrances","2","","","",""
"briser","2","","","",""
"affiches","2","","","",""
"daté","2","","","",""
"apprenez","2","","","",""
"mémorisez","2","","","",""
"leçon","2","","","",""
"sacré","2","","","",""
"tabou","2","","","",""
"multicomptes","2","","","",""
"assurant","2","","","",""
"passera","2","","","",""
"continuez","2","","","",""
"ignorez","2","","","",""
"conseillons","2","","","",""
"restreinte","2","","","",""
"instantané","2","","","",""
"lunch","2","","","",""
"box","2","","","",""
"gourdes","2","","","",""
"ivoire","2","","","",""
"tunisie","2","","","",""
"hits","2","","","",""
"evènements","2","","","",""
"huffpost","2","","","",""
"diplomatique","2","","","",""
"évenements","2","","","",""
"recueillis","2","","","",""
"buratti","2","","","",""
"ingénieur","2","","","",""
"déconnectée","2","","","",""
"dʼinformations","2","","","",""
"utilitaire","2","","","",""
"solitude","2","","","",""
"dʼune","2","","","",""
"remplacent","2","","","",""
"posent","2","","","",""
"montré","2","","","",""
"lʼimmigration","2","","","",""
"diversifiés","2","","","",""
"lʼautre","2","","","",""
"ens","2","","","",""
"longitudinale","2","","","",""
"identique","2","","","",""
"carried","2","","","",""
"out","2","","","",""
"years","2","","","",""
"vom","2","","","",""
"und","2","","","",""
"zu","2","","","",""
"ausgehend","2","","","",""
"von","2","","","",""
"durchgeführten","2","","","",""
"längsschnittstudie","2","","","",""
"ist","2","","","",""
"ihrer","2","","","",""
"stück","2","","","",""
"una","2","","","",""
"lectura","2","","","",""
"encuesta","2","","","",""
"llevada","2","","","",""
"cabo","2","","","",""
"años","2","","","",""
"sus","2","","","",""
"término","2","","","",""
"interroger","2","","","",""
"verbe","2","","","",""
"mythique","2","","","",""
"varie","2","","","",""
"débute","2","","","",""
"reprises","2","","","",""
"½","2","","","",""
"occupée","2","","","",""
"dus","2","","","",""
"seules","2","","","",""
"mesurée","2","","","",""
"attachement","2","","","",""
"manquerait","2","","","",""
"téléspectateurs","2","","","",""
"attachements","2","","","",""
"adversité","2","","","",""
"michèle","2","","","",""
"arrivant","2","","","",""
"gloire","2","","","",""
"eragon","2","","","",""
"noir","2","","","",""
"gossip","2","","","",""
"consigne","2","","","",""
"stipulait","2","","","",""
"valent","2","","","",""
"concentrent","2","","","",""
"sonnent","2","","","",""
"investis","2","","","",""
"ouvriers","2","","","",""
"appropriations","2","","","",""
"visé","2","","","",""
"shonen","2","","","",""
"résister","2","","","",""
"maupassant","2","","","",""
"issn","2","","","",""
"commandé","2","","","",""
"ricou","2","","","",""
"adolescente","2","","","",""
"préférées","2","","","",""
"classé","2","","","",""
"key","2","","","",""
"xxi","2","","","",""
"paradis","2","","","",""
"fiscaux","2","","","",""
"mêlant","2","","","",""
"siné","2","","","",""
"vents","2","","","",""
"refusent","2","","","",""
"dictature","2","","","",""
"lagardère","2","","","",""
"lisbeth","2","","","",""
"koutchoumoff","2","","","",""
"compagnons","2","","","",""
"réunie","2","","","",""
"cosmos","2","","","",""
"désirable","2","","","",""
"écologiques","2","","","",""
"atteste","2","","","",""
"publiant","2","","","",""
"rivolivre","2","","","",""
"proposons","2","","","",""
"inédit","2","","","",""
"jack","2","","","",""
"regroupe","2","","","",""
"logé","2","","","",""
"carnets","2","","","",""
"divise","2","","","",""
"élus","2","","","",""
"pari","2","","","",""
"fou","2","","","",""
"chabot","2","","","",""
"joann","2","","","",""
"sfar","2","","","",""
"inédits","2","","","",""
"réaction","2","","","",""
"reporter","2","","","",""
"combattre","2","","","",""
"réunit","2","","","",""
"gaulois","2","","","",""
"échiquier","2","","","",""
"mutation","2","","","",""
"nuances","2","","","",""
"grégoire","2","","","",""
"delacourt","2","","","",""
"envoi","2","","","",""
"récompenses","2","","","",""
"polémiques","2","","","",""
"succéder","2","","","",""
"rédactions","2","","","",""
"deneuve","2","","","",""
"nicholson","2","","","",""
"rolling","2","","","",""
"stones","2","","","",""
"godard","2","","","",""
"gombert","2","","","",""
"sitbon","2","","","",""
"révolte","2","","","",""
"fantask","2","","","",""
"karl","2","","","",""
"actissia","2","","","",""
"fondé","2","","","",""
"sdp","2","","","",""
"dessinateur","2","","","",""
"aurait","2","","","",""
"inceste","2","","","",""
"joly","2","","","",""
"21h10","2","","","",""
"téléfilm","2","","","",""
"scénario","2","","","",""
"dénoncer","2","","","",""
"troupe","2","","","",""
"naissance","2","","","",""
"spectacle","2","","","",""
"vinyle","2","","","",""
"boileau","2","","","",""
"narcejac","2","","","",""
"tournage","2","","","",""
"vieillit","2","","","",""
"mystérieux","2","","","",""
"xxe","2","","","",""
"diffusera","2","","","",""
"mensongère","2","","","",""
"bouche","2","","","",""
"trad","2","","","",""
"produite","2","","","",""
"cm","2","","","",""
"sand","2","","","",""
"land","2","","","",""
"akira","2","","","",""
"toriyama","2","","","",""
"métrage","2","","","",""
"paddington","2","","","",""
"milne","2","","","",""
"oda","2","","","",""
"fayard","2","","","",""
"piece","2","","","",""
"vortex","2","","","",""
"thilliez","2","","","",""
"saison","2","","","",""
"hero","2","","","",""
"academia","2","","","",""
"sandrine","2","","","",""
"collette","2","","","",""
"producteur","2","","","",""
"rtl","2","","","",""
"fabrice","2","","","",""
"luchini","2","","","",""
"mike","2","","","",""
"percival","2","","","",""
"everett","2","","","",""
"préparation","2","","","",""
"articuler","2","","","",""
"chantal","2","","","",""
"deltenre","2","","","",""
"évelyne","2","","","",""
"chicout","2","","","",""
"brunowaro","2","","","",""
"espions","2","","","",""
"lourd","2","","","",""
"kodansha","2","","","",""
"culte","2","","","",""
"crime","2","","","",""
"yorkshire","2","","","",""
"maltese","2","","","",""
"pratt","2","","","",""
"safy","2","","","",""
"nebbou","2","","","",""
"perpétuité","2","","","",""
"scarlett","2","","","",""
"katzenbach","2","","","",""
"zerocalcare","2","","","",""
"prochaine","2","","","",""
"caractérisent","2","","","",""
"bambi","2","","","",""
"embarqué","2","","","",""
"visites","2","","","",""
"subsistent","2","","","",""
"lorris","2","","","",""
"vosges","2","","","",""
"dévoilés","2","","","",""
"voter","2","","","",""
"kristen","2","","","",""
"lidia","2","","","",""
"yuknavitch","2","","","",""
"actrice","2","","","",""
"philipe","2","","","",""
"jérôme","2","","","",""
"garcin","2","","","",""
"series","2","","","",""
"stories","2","","","",""
"oeuvres","2","","","",""
"clémence","2","","","",""
"leboucher","2","","","",""
"contestation","2","","","",""
"variable","2","","","",""
"écran","2","","","",""
"déjà","2","","","",""
"injonction","2","","","",""
"démographie","2","","","",""
"redéfinissent","2","","","",""
"évoquer","2","","","",""
"rejet","2","","","",""
"métropole","2","","","",""
"interrompu","2","","","",""
"épanouissante","2","","","",""
"arrogance","2","","","",""
"belge","2","","","",""
"arrêtez","2","","","",""
"posées","2","","","",""
"détesté","2","","","",""
"créative","2","","","",""
"poussé","2","","","",""
"gosses","2","","","",""
"aidez","2","","","",""
"sustentifique","2","","","",""
"mouelle","2","","","",""
"avaient","2","","","",""
"aidés","2","","","",""
"forcer","2","","","",""
"prétexte","2","","","",""
"fraises","2","","","",""
"crème","2","","","",""
"attraper","2","","","",""
"écris","2","","","",""
"immigré","2","","","",""
"cavanna","2","","","",""
"allé","2","","","",""
"échanger","2","","","",""
"voudrait","2","","","",""
"allophones","2","","","",""
"voudraient","2","","","",""
"prof","2","","","",""
"cécile","2","","","",""
"théâtrale","2","","","",""
"jugée","2","","","",""
"réfractaires","2","","","",""
"maths","2","","","",""
"chimie","2","","","",""
"matières","2","","","",""
"revenir","2","","","",""
"févr","2","","","",""
"loi","2","","","",""
"subtile","2","","","",""
"limités","2","","","",""
"intense","2","","","",""
"mentionner","2","","","",""
"fanfictions","2","","","",""
"soumission","2","","","",""
"autruche","2","","","",""
"refuse","2","","","",""
"sable","2","","","",""
"étrangers","2","","","",""
"demandent","2","","","",""
"rentrer","2","","","",""
"dégoûtés","2","","","",""
"élitistes","2","","","",""
"prends","2","","","",""
"inconscient","2","","","",""
"ancrée","2","","","",""
"constatent","2","","","",""
"entends","2","","","",""
"grosse","2","","","",""
"excellents","2","","","",""
"relativisme","2","","","",""
"déni","2","","","",""
"nier","2","","","",""
"déplaise","2","","","",""
"fuir","2","","","",""
"pépites","2","","","",""
"avez","2","","","",""
"arrogant","2","","","",""
"méprisant","2","","","",""
"jugement","2","","","",""
"pauvres","2","","","",""
"ennuiera","2","","","",""
"pourfendre","2","","","",""
"vide","2","","","",""
"condition","2","","","",""
"idéologie","2","","","",""
"infantilisante","2","","","",""
"passionnément","2","","","",""
"défends","2","","","",""
"correspondre","2","","","",""
"fables","2","","","",""
"proscrire","2","","","",""
"réaliste","2","","","",""
"victimaire","2","","","",""
"victime","2","","","",""
"figurez","2","","","",""
"essaie","2","","","",""
"dysfonctionnement","2","","","",""
"désaccord","2","","","",""
"bruxelloises","2","","","",""
"jugé","2","","","",""
"particuliers","2","","","",""
"répondrais","2","","","",""
"maxime","2","","","",""
"tellier","2","","","",""
"accueilli","2","","","",""
"39e","2","","","",""
"devenus","2","","","",""
"dira","2","","","",""
"convaincre","2","","","",""
"cabanis","2","","","",""
"brive","2","","","",""
"gaillarde","2","","","",""
"inférieures","2","","","",""
"poèsies","2","","","",""
"pied","2","","","",""
"©","2","","","",""
"zonecreative","2","","","",""
"productrices","2","","","",""
"fournier","2","","","",""
"panne","2","","","",""
"sèche","2","","","",""
"cahier","2","","","",""
"discorde","2","","","",""
"inventé","2","","","",""
"xvie","2","","","",""
"arcachon","2","","","",""
"libourne","2","","","",""
"langon","2","","","",""
"médoc","2","","","",""
"saintes","2","","","",""
"royan","2","","","",""
"périgueux","2","","","",""
"bergerac","2","","","",""
"pau","2","","","",""
"bayonne","2","","","",""
"biarritz","2","","","",""
"marsan","2","","","",""
"dax","2","","","",""
"surf","2","","","",""
"préoccupés","2","","","",""
"contraintes","2","","","",""
"x3a","2","","","",""
"1200x","2","","","",""
"x2","2","","","",""
"ph0","2","","","",""
"x3f","2","","","",""
"x3d","2","","","",""
"resultats","2","","","",""
"spéciaux","2","","","",""
"remplissez","2","","","",""
"signaler","2","","","",""
"kelformation","2","","","",""
"salons","2","","","",""
"aborder","2","","","",""
"constatée","2","","","",""
"motif","2","","","",""
"‘","2","","","",""
"moral","2","","","",""
"canapé","2","","","",""
"progressif","2","","","",""
"permalien","2","","","",""
"del","2","","","",""
"avide","2","","","",""
"eurovision","2","","","",""
"bigflo","2","","","",""
"oli","2","","","",""
"déroule","2","","","",""
"armentières","2","","","",""
"arrageois","2","","","",""
"ternois","2","","","",""
"béthune","2","","","",""
"bruay","2","","","",""
"calais","2","","","",""
"cambrai","2","","","",""
"douai","2","","","",""
"hazebrouck","2","","","",""
"liévin","2","","","",""
"hénin","2","","","",""
"lomme","2","","","",""
"loos","2","","","",""
"weppes","2","","","",""
"marcq","2","","","",""
"lambersart","2","","","",""
"montreuil","2","","","",""
"sambre","2","","","",""
"avesnois","2","","","",""
"omer","2","","","",""
"tourcoing","2","","","",""
"valenciennes","2","","","",""
"seclin","2","","","",""
"rc","2","","","",""
"courses","2","","","",""
"horaires","2","","","",""
"promostous","2","","","",""
"days","2","","","",""
"défaut","2","","","",""
"restaurant","2","","","",""
"régionaux","2","","","",""
"personnels","2","","","",""
"composteurs","2","","","",""
"progressivement","2","","","",""
"parole","2","","","",""
"ludovic","2","","","",""
"bornes","2","","","",""
"jaunes","2","","","",""
"charlet","2","","","",""
"squelette","2","","","",""
"momifié","2","","","",""
"condamnée","2","","","",""
"verser","2","","","",""
"dufour","2","","","",""
"expérimentations","2","","","",""
"réorganiser","2","","","",""
"lefebvre","2","","","",""
"neufmaison","2","","","",""
"ardennes","2","","","",""
"oqtf","2","","","",""
"dénonce","2","","","",""
"resf","2","","","",""
"checknews","2","","","",""
"portraits","2","","","",""
"spain","2","","","",""
"miguel","2","","","",""
"vidal","2","","","",""
"fameux","2","","","",""
"panique","2","","","",""
"connectez","2","","","",""
"leclub","2","","","",""
"ven","2","","","",""
"contactant","2","","","",""
"maëlys","2","","","",""
"delphine","2","","","",""
"jubillar","2","","","",""
"hauteurs","2","","","",""
"mercato","2","","","",""
"etienne","2","","","",""
"cs","2","","","",""
"bourg","2","","","",""
"péage","2","","","",""
"ag2r","2","","","",""
"citroën","2","","","",""
"alpin","2","","","",""
"biathlon","2","","","",""
"freestyle","2","","","",""
"brûleurs","2","","","",""
"rapaces","2","","","",""
"diables","2","","","",""
"briançon","2","","","",""
"pionniers","2","","","",""
"chamonix","2","","","",""
"départementaux","2","","","",""
"glaciers","2","","","",""
"fois…","2","","","",""
"drame","2","","","",""
"crimes","2","","","",""
"mystères","2","","","",""
"vestiaires","2","","","",""
"bordure","2","","","",""
"terres","2","","","",""
"vins","2","","","",""
"inspirations","2","","","",""
"mémoria","2","","","",""
"automobiles","2","","","",""
"judiciaires","2","","","",""
"events","2","","","",""
"young","2","","","",""
"adult","2","","","",""
"développement","2","","","",""
"découverte","2","","","",""
"républicain","2","","","",""
"ojd","2","","","",""
"display","2","","","",""
"progresse","2","","","",""
"apport","2","","","",""
"fabienne","2","","","",""
"schmitt","2","","","",""
"hyperconnectés","2","","","",""
"fixe","2","","","",""
"gouvernance","2","","","",""
"interview","2","","","",""
"notaire","2","","","",""
"donateur","2","","","",""
"reguliers","2","","","",""
"ponctuels","2","","","",""
"abandonné","2","","","",""
"crèche","2","","","",""
"piovesan","2","","","",""
"accomplir","2","","","",""
"dulala","2","","","",""
"prioritaires","2","","","",""
"fatigue","2","","","",""
"apollinaire","2","","","",""
"gabin","2","","","",""
"singulière","2","","","",""
"matthias","2","","","",""
"debureaux","2","","","",""
"bloch","2","","","",""
"morhange","2","","","",""
"voyant","2","","","",""
"accorder","2","","","",""
"passives","2","","","",""
"révolutionnaire","2","","","",""
"supérieurs","2","","","",""
"files","2","","","",""
"perçoivent","2","","","",""
"allant","2","","","",""
"sergey","2","","","",""
"nivens","2","","","",""
"emanuele","2","","","",""
"trevi","2","","","",""
"chanter","2","","","",""
"perdus","2","","","",""
"désirs","2","","","",""
"futiles","2","","","",""
"bernardo","2","","","",""
"zannoni","2","","","",""
"guerrière","2","","","",""
"cheron","2","","","",""
"soldat","2","","","",""
"relais","2","","","",""
"montalbetti","2","","","",""
"yonnet","2","","","",""
"invité","2","","","",""
"tendancielle","2","","","",""
"booktubers","2","","","",""
"sortez","2","","","",""
"tweeter","2","","","",""
"épingler","2","","","",""
"soie","2","","","",""
"chaussettes","2","","","",""
"plaid","2","","","",""
"panneau","2","","","",""
"paiements","2","","","",""
"sécurisés","2","","","",""
"romanciere","2","","","",""
"élévation","2","","","",""
"jay","2","","","",""
"galvin","2","","","",""
"flickr","2","","","",""
"cc","2","","","",""
"license","2","","","",""
"auditorium","2","","","",""
"vedettes","2","","","",""
"alfred","2","","","",""
"cromback","2","","","",""
"picturetank","2","","","",""
"potes","2","","","",""
"bellevue","2","","","",""
"piment","2","","","",""
"masque","2","","","",""
"loric","2","","","",""
"croisé","2","","","",""
"jousselin","2","","","",""
"proisy","2","","","",""
"parlions","2","","","",""
"appliquer","2","","","",""
"concordance","2","","","",""
"goriot","2","","","",""
"musées","2","","","",""
"vendent","2","","","",""
"djinns","2","","","",""
"dakota","2","","","",""
"johnson","2","","","",""
"musicien","2","","","",""
"affecter","2","","","",""
"85","1","","","",""
"97","1","","","",""
"108","1","","","",""
"116","1","","","",""
"120","1","","","",""
"121","1","","","",""
"157","1","","","",""
"164","1","","","",""
"166","1","","","",""
"168","1","","","",""
"169","1","","","",""
"170","1","","","",""
"172","1","","","",""
"180","1","","","",""
"203","1","","","",""
"217","1","","","",""
"220","1","","","",""
"221","1","","","",""
"226","1","","","",""
"235","1","","","",""
"250","1","","","",""
"260","1","","","",""
"266","1","","","",""
"288","1","","","",""
"302","1","","","",""
"304","1","","","",""
"306","1","","","",""
"319","1","","","",""
"328","1","","","",""
"329","1","","","",""
"347","1","","","",""
"349","1","","","",""
"377","1","","","",""
"395","1","","","",""
"403","1","","","",""
"413","1","","","",""
"417","1","","","",""
"426","1","","","",""
"438","1","","","",""
"442","1","","","",""
"450","1","","","",""
"490","1","","","",""
"502","1","","","",""
"503","1","","","",""
"505","1","","","",""
"510","1","","","",""
"529","1","","","",""
"541","1","","","",""
"542","1","","","",""
"550","1","","","",""
"590","1","","","",""
"633","1","","","",""
"699","1","","","",""
"727","1","","","",""
"823","1","","","",""
"1050","1","","","",""
"1100","1","","","",""
"1200","1","","","",""
"1454","1","","","",""
"1543","1","","","",""
"1720","1","","","",""
"1739","1","","","",""
"1747","1","","","",""
"1750","1","","","",""
"1837","1","","","",""
"1888","1","","","",""
"1905","1","","","",""
"1910","1","","","",""
"1912","1","","","",""
"1913","1","","","",""
"1936","1","","","",""
"1943","1","","","",""
"1956","1","","","",""
"1967","1","","","",""
"1968","1","","","",""
"1969","1","","","",""
"1977","1","","","",""
"1991","1","","","",""
"2048","1","","","",""
"2100","1","","","",""
"2400","1","","","",""
"2600","1","","","",""
"4000","1","","","",""
"5466","1","","","",""
"5965","1","","","",""
"6782","1","","","",""
"8804","1","","","",""
"13788","1","","","",""
"21528","1","","","",""
"45000","1","","","",""
"75006","1","","","",""
"97326","1","","","",""
"97940","1","","","",""
"152149","1","","","",""
"154477","1","","","",""
"201811","1","","","",""
"202014","1","","","",""
"810665","1","","","",""
"4401467","1","","","",""
"4491903","1","","","",""
"22048780","1","","","",""
"160963709","1","","","",""
"283844809","1","","","",""
"316923272","1","","","",""
"1706774729","1","","","",""
"1994531894","1","","","",""
"ns7lqqv","1","","","",""
"blancs","1","","","",""
